Year,Current_Franchise,Rnd,OvPck,Debut_Year,fg_id,TC_Hitting_WAR,TC_Pitching_WAR,TC_Total_WAR,Career_Hitting_WAR,Career_Pitching_WAR,Career_Total_WAR
1975,Chicago Cubs,207,4596,1980.0,1012175.0,-0.4,12.8,12.4,-0.5,26.6,26.1
1975,Chicago White Sox,155,3486,3953.0,2011223.0,-0.6,3.2,2.6,-0.6,3.2,2.6
1975,Cincinnati Reds,230,5454,5937.0,3020852.0,0.0,15.900000000000002,15.9,0.0,15.8,15.8
1975,Cleveland Indians,154,3451,3954.0,2013733.0,4.2,-0.4,3.8000000000000003,9.6,-0.4,9.2
1975,Detroit Tigers,194,4311,3953.0,2026860.0,44.7,0.0,44.7,95.19999999999999,0.0,95.19999999999999
1975,Houston Astros,162,3733,3957.0,2018985.0,0.0,1.6,1.6,0.0,1.6,1.6
1975,Kansas City Royals,190,4298,7913.0,4023680.0,3.9000000000000004,5.7,9.599999999999998,3.6,5.7,9.299999999999999
1975,Los Angeles Angels,173,3783,13843.0,7036418.0,17.4,7.199999999999999,24.6,33.599999999999994,7.3,40.9
1975,Los Angeles Dodgers,146,3460,7915.0,4032853.0,0.4,3.0,3.4,0.0,27.4,27.400000000000002
1975,Milwaukee Brewers,160,3552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1975,Minnesota Twins,318,6843,3958.0,2017192.0,0.4,0.0,0.4,0.4,0.0,0.4
1975,New York Mets,193,4321,1978.0,1000854.0,-0.3,0.0,-0.3,-0.8,0.0,-0.8
1975,New York Yankees,62,1443,5933.0,3018094.0,5.3,17.7,23.0,10.6,18.4,29.0
1975,Oakland Athletics,78,1839,1978.0,1011056.0,-0.3,0.0,-0.3,-0.3,0.0,-0.3
1975,Philadelphia Phillies,239,5426,3957.0,2018781.0,3.6999999999999997,6.9,10.6,5.0,6.5,11.5
1975,Pittsburgh Pirates,243,5673,3955.0,2011957.0,7.3,10.5,17.8,9.7,20.1,29.799999999999997
1975,San Diego Padres,193,4246,5933.0,3013827.0,-0.30000000000000004,-0.4,-0.7,-0.30000000000000004,-0.4,-0.7
1975,San Francisco Giants,284,6346,7921.0,4027723.0,-1.5999999999999999,-0.1,-1.7,-1.5999999999999999,-0.1,-1.7
1975,St. Louis Cardinals,294,6678,9896.0,5048833.0,-1.1,0.8,-0.3,-1.2999999999999998,0.8,-0.5
1975,Texas Rangers,281,6467,7907.0,4037654.0,-0.5,0.0,-0.5,-0.3,0.0,-0.30000000000000004
1975,Washington Nationals,160,3616,1976.0,1003091.0,30.7,0.0,30.7,59.5,0.0,59.5
1976,Atlanta Braves,222,4941,9900.0,5044258.0,6.0,3.8,9.8,6.4,3.8,10.2
1976,Baltimore Orioles,140,3304,3963.0,2026149.0,-0.6,0.0,-0.6,-0.6,0.0,-0.6
1976,Boston Red Sox,268,6353,13863.0,7048649.0,54.300000000000004,24.8,79.10000000000001,90.5,47.8,138.29999999999998
1976,Chicago Cubs,356,7994,9899.0,5036780.0,-0.4,-0.1,-0.5,-0.4,-0.1,-0.5
1976,Chicago White Sox,163,3679,5938.0,3020577.0,-0.6,14.8,14.200000000000001,-0.7,19.5,18.8
1976,Cincinnati Reds,359,8290,7923.0,4024215.0,11.4,7.1,18.5,11.9,13.2,25.1
1976,Cleveland Indians,238,5348,1978.0,1005479.0,8.7,0.0,8.7,16.9,0.0,16.9
1976,Detroit Tigers,279,6202,13852.0,7079119.0,20.4,42.8,63.199999999999996,64.4,79.6,144.00000000000003
1976,Houston Astros,191,4192,13859.0,7058704.0,0.5000000000000001,25.299999999999997,25.8,0.6000000000000002,40.5,41.099999999999994
1976,Kansas City Royals,176,4122,3958.0,2014852.0,4.3,0.0,4.3,9.2,0.0,9.2
1976,Los Angeles Angels,199,4433,11879.0,6039799.0,8.200000000000001,7.0,15.200000000000003,9.000000000000002,6.8,15.800000000000002
1976,Los Angeles Dodgers,383,8776,11881.0,6059773.0,19.1,4.8,23.900000000000002,33.800000000000004,8.5,42.300000000000004
1976,Milwaukee Brewers,201,4484,5934.0,3022541.0,-0.4,22.2,21.799999999999997,-0.7,22.099999999999998,21.400000000000002
1976,Minnesota Twins,313,7081,5939.0,3010446.0,12.8,-0.9,11.9,12.8,-0.9,11.9
1976,New York Mets,276,6234,5941.0,3025299.0,0.1,12.7,12.799999999999999,-0.6,35.300000000000004,34.7
1976,New York Yankees,130,3012,3960.0,2026744.0,5.300000000000001,0.0,5.300000000000001,2.1,0.0,2.1
1976,Oakland Athletics,290,6756,3964.0,1009288.0,41.9,0.0,41.9,106.3,0.0,106.3
1976,Philadelphia Phillies,255,5960,3961.0,2021708.0,8.5,0.0,8.5,11.9,0.0,11.9
1976,Pittsburgh Pirates,471,10677,5936.0,3015004.0,-0.4,10.899999999999999,10.499999999999998,0.10000000000000003,23.2,23.299999999999997
1976,San Diego Padres,211,4716,13849.0,7060887.0,-1.9,14.0,12.1,-1.7,14.7,13.0
1976,San Francisco Giants,280,6015,1980.0,1012478.0,0.0,-0.2,-0.2,0.0,-0.2,-0.2
1976,St. Louis Cardinals,334,7558,7922.0,4034141.0,15.1,0.19999999999999996,15.299999999999999,15.900000000000002,0.7000000000000001,16.6
1976,Texas Rangers,174,3983,5936.0,3016575.0,6.4,2.2,8.6,7.3,2.6,9.9
1976,Washington Nationals,110,2445,9894.0,5047606.0,0.7000000000000001,12.1,12.8,3.1999999999999997,25.9,29.1
1977,Atlanta Braves,182,4366,7922.0,4027047.0,-1.4000000000000001,2.5,1.1,-1.7000000000000002,2.5,0.8000000000000002
1977,Baltimore Orioles,200,5051,3963.0,2017717.0,-0.1,0.2,0.1,-0.1,0.2,0.1
1977,Boston Red Sox,260,6430,9907.0,5043686.0,-0.1,-1.1,-1.2000000000000002,-0.1,-0.4,-0.5
1977,Chicago Cubs,446,10487,7923.0,4034458.0,0.3,1.0,1.3,0.3,1.0,1.3
1977,Chicago White Sox,171,4073,11881.0,6020125.0,15.600000000000001,4.5,20.1,37.8,4.5,42.300000000000004
1977,Cincinnati Reds,339,8588,3963.0,2014730.0,4.8,5.5,10.3,4.4,6.300000000000001,10.7
1977,Cleveland Indians,271,6682,5941.0,3028455.0,1.1,1.1,2.2,1.1,1.1,2.2
1977,Detroit Tigers,284,6829,5939.0,3022764.0,2.6,-0.1,2.5,2.5,-0.1,2.4
1977,Houston Astros,118,2911,5943.0,3019924.0,0.9,-0.3,0.6000000000000001,0.9,-0.3,0.6000000000000001
1977,Kansas City Royals,181,4617,5941.0,3020333.0,1.1,-1.0999999999999999,0.0,1.1,-1.0999999999999999,0.0
1977,Los Angeles Angels,235,5690,7921.0,4026781.0,0.1,15.799999999999999,15.899999999999999,12.6,19.8,32.4
1977,Los Angeles Dodgers,282,6953,9899.0,5042711.0,14.3,20.799999999999997,35.099999999999994,16.2,41.3,57.5
1977,Milwaukee Brewers,145,3421,5940.0,3017023.0,31.699999999999996,8.8,40.5,82.60000000000001,15.4,98.0
1977,Minnesota Twins,443,10611,5939.0,3023377.0,-0.5,13.899999999999999,13.399999999999999,-0.5,13.899999999999999,13.399999999999999
1977,New York Mets,349,8560,7922.0,4027070.0,19.7,1.1,20.8,30.0,1.1,31.1
1977,New York Yankees,278,7066,5941.0,3027234.0,5.3999999999999995,1.2,6.6,5.3999999999999995,1.2,6.6
1977,Oakland Athletics,184,4492,7921.0,4010750.0,11.5,-2.0,9.5,12.9,-2.3,10.6
1977,Philadelphia Phillies,385,9559,7923.0,4047075.0,11.3,1.4,12.700000000000001,10.7,1.7,12.399999999999999
1977,Pittsburgh Pirates,320,7488,3966.0,2009639.0,-0.3,1.0,0.7,-0.5,1.0,0.5
1977,San Diego Padres,319,7807,7915.0,4034135.0,18.9,0.0,18.9,67.39999999999999,0.0,67.39999999999999
1977,San Francisco Giants,93,2226,7920.0,4029132.0,18.6,0.30000000000000004,18.9,41.3,0.30000000000000004,41.599999999999994
1977,Seattle Mariners,272,6943,7928.0,4016184.0,8.3,2.5,10.8,26.3,2.5,28.8
1977,St. Louis Cardinals,537,12114,11884.0,6033428.0,12.9,11.6,24.5,24.6,14.899999999999999,39.49999999999999
1977,Texas Rangers,196,4776,9903.0,5038312.0,-2.3,7.0,4.7,-2.3,7.1,4.8
1977,Toronto Blue Jays,91,2355,3960.0,2000628.0,23.900000000000002,0.0,23.900000000000002,36.8,0.0,36.8
1977,Washington Nationals,347,8318,7917.0,3024473.0,25.4,34.8,60.2,64.00000000000001,61.5,125.50000000000001
1978,Atlanta Braves,240,5667,11887.0,6029983.0,14.7,8.1,22.8,18.900000000000002,6.9,25.8
1978,Baltimore Orioles,138,3489,9907.0,5038866.0,40.2,14.5,54.7,94.3,31.3,125.6
1978,Boston Red Sox,171,4406,1981.0,1007597.0,0.0,0.0,0.0,0.0,0.0,0.0
1978,Chicago Cubs,274,6567,7929.0,4018745.0,7.3,0.0,7.3,8.3,0.0,8.3
1978,Chicago White Sox,62,1540,1978.0,1001702.0,0.0,15.2,15.2,0.0,19.0,19.0
1978,Cincinnati Reds,379,8832,13873.0,7050650.0,17.799999999999997,8.4,26.2,22.2,33.800000000000004,55.99999999999999
1978,Cleveland Indians,487,10687,1981.0,1000504.0,1.9,0.0,1.9,1.7,0.0,1.7
1978,Detroit Tigers,393,9384,11887.0,6043487.0,15.100000000000001,1.5,16.6,35.49999999999999,1.5,36.99999999999999
1978,Houston Astros,82,1967,7928.0,4034882.0,1.4,-1.1,0.30000000000000004,2.0,-1.2,0.7999999999999999
1978,Kansas City Royals,250,6286,9911.0,5030665.0,-2.1,-0.6,-2.7,-2.5000000000000004,-0.6,-3.1000000000000005
1978,Los Angeles Angels,94,2310,7923.0,4033446.0,19.7,27.4,47.099999999999994,26.3,35.9,62.199999999999996
1978,Los Angeles Dodgers,345,8556,5942.0,3033372.0,19.099999999999998,0.0,19.099999999999998,33.1,0.0,33.1
1978,Milwaukee Brewers,215,5134,1980.0,1006759.0,0.0,-0.3,-0.3,0.0,-0.3,-0.3
1978,Minnesota Twins,241,5911,3961.0,2010009.0,19.7,0.0,19.7,36.9,0.0,36.9
1978,New York Mets,346,8131,9912.0,5017024.0,16.099999999999998,0.4,16.5,21.700000000000003,0.4,22.100000000000005
1978,New York Yankees,151,3912,13879.0,7042653.0,7.6,10.000000000000002,17.6,10.799999999999999,11.700000000000001,22.5
1978,Oakland Athletics,188,4324,11883.0,5035120.0,-1.4,-0.19999999999999996,-1.6,-3.7000000000000006,28.099999999999998,24.4
1978,Philadelphia Phillies,341,8515,3967.0,2016965.0,24.099999999999998,0.0,24.099999999999998,61.3,0.0,61.3
1978,Pittsburgh Pirates,339,8087,7928.0,4037968.0,7.6,13.6,21.200000000000003,11.2,13.6,24.799999999999997
1978,San Diego Padres,191,4593,13866.0,7045372.0,2.6,14.600000000000001,17.2,6.6,19.9,26.5
1978,San Francisco Giants,228,5448,7930.0,4026312.0,7.199999999999999,-0.7,6.499999999999999,13.300000000000002,-0.7,12.600000000000001
1978,Seattle Mariners,205,4913,9907.0,5043998.0,3.8,1.7,5.5,9.7,1.7,11.4
1978,St. Louis Cardinals,573,12158,1983.0,1001003.0,0.3,0.0,0.3,0.3,0.0,0.3
1978,Texas Rangers,560,12893,9907.0,5039789.0,1.8,4.1,5.9,0.7999999999999999,5.1,5.9
1978,Toronto Blue Jays,168,3956,7919.0,4031180.0,18.9,28.9,47.8,25.9,43.8,69.7
1978,Washington Nationals,193,4732,9906.0,5050482.0,-1.6,9.0,7.4,-1.6,9.1,7.5
1979,Atlanta Braves,590,14179,7929.0,4030261.0,16.6,0.1,16.7,44.1,0.1,44.2
1979,Baltimore Orioles,333,8399,5948.0,3026498.0,-0.1,19.2,19.099999999999998,-0.1,23.0,22.9
1979,Boston Red Sox,151,3923,3967.0,2021087.0,-1.0,-0.4,-1.4,-1.0,-0.4,-1.4
1979,Chicago Cubs,529,12842,7937.0,4037328.0,-1.3,-0.5,-1.8,-1.3,-0.5,-1.8
1979,Chicago White Sox,340,8346,3960.0,2021030.0,-0.5,0.0,-0.5,-0.5,0.0,-0.5
1979,Cincinnati Reds,475,11763,9918.0,5028437.0,0.09999999999999998,7.3,7.3999999999999995,0.09999999999999998,11.299999999999999,11.4
1979,Cleveland Indians,497,11522,5946.0,3020544.0,17.7,-0.4,17.3,28.0,-0.4,27.6
1979,Detroit Tigers,417,10325,3964.0,2021067.0,1.4,0.30000000000000004,1.7000000000000002,3.5,0.30000000000000004,3.8
1979,Houston Astros,274,6712,13880.0,7056085.0,43.099999999999994,-0.1,43.0,53.599999999999994,-0.2,53.4
1979,Kansas City Royals,406,10183,5942.0,3030398.0,2.2,11.399999999999999,13.599999999999998,4.0,12.799999999999999,16.8
1979,Los Angeles Angels,229,5748,3969.0,2015621.0,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.0,0.30000000000000004
1979,Los Angeles Dodgers,281,7242,9914.0,5024070.0,10.700000000000001,34.6,45.300000000000004,15.4,57.7,73.1
1979,Milwaukee Brewers,191,4902,5948.0,3024436.0,3.2,0.1,3.3000000000000003,3.5,0.1,3.6
1979,Minnesota Twins,358,8855,5943.0,3016085.0,3.5,0.0,3.5,5.6,-0.2,5.3999999999999995
1979,New York Mets,360,8622,7930.0,4025000.0,1.5,3.6999999999999997,5.2,2.2,14.200000000000001,16.4
1979,New York Yankees,371,9540,11897.0,6055826.0,36.8,2.8,39.6,63.5,2.5,66.0
1979,Oakland Athletics,234,5729,1983.0,1001303.0,0.0,-0.1,-0.1,0.0,-0.1,-0.1
1979,Philadelphia Phillies,327,8305,5952.0,3016147.0,-0.5,12.5,12.0,-0.5,12.0,11.5
1979,Pittsburgh Pirates,336,8054,7933.0,4034459.0,-0.9000000000000001,20.200000000000003,19.3,-0.8999999999999998,26.400000000000002,25.5
1979,San Diego Padres,226,5652,9926.0,5047458.0,1.4000000000000001,5.6,6.999999999999999,2.7,5.3,7.999999999999999
1979,San Francisco Giants,286,7155,9918.0,5037066.0,9.299999999999999,8.2,17.5,9.4,12.9,22.300000000000004
1979,Seattle Mariners,389,9381,11900.0,6031490.0,2.3999999999999995,10.6,13.0,1.2,18.4,19.6
1979,St. Louis Cardinals,188,4569,7941.0,4030523.0,28.0,1.2,29.2,44.2,1.7999999999999998,46.0
1979,Texas Rangers,449,11045,15861.0,8058357.0,16.5,15.2,31.7,17.4,17.9,35.3
1979,Toronto Blue Jays,149,3529,3965.0,2022888.0,-0.8,0.0,-0.8,-0.8,0.0,-0.8
1979,Washington Nationals,278,6867,7922.0,4033591.0,18.2,0.0,18.2,37.6,0.0,37.6
1980,Atlanta Braves,259,6248,7932.0,4021669.0,-1.5,14.100000000000001,12.6,-1.5000000000000002,14.1,12.600000000000001
1980,Baltimore Orioles,151,3895,9925.0,5031003.0,-1.3,3.3,1.9999999999999998,-1.3,3.3,1.9999999999999998
1980,Boston Red Sox,292,7492,9920.0,5016934.0,-0.8,20.400000000000002,19.6,-1.5999999999999999,24.299999999999997,22.7
1980,Chicago Cubs,259,6279,5949.0,3021617.0,0.5,6.0,6.5,0.0,10.1,10.1
1980,Chicago White Sox,137,3279,1983.0,1003832.0,1.8,0.0,1.8,1.2,0.0,1.2
1980,Cincinnati Reds,433,10759,7938.0,4039883.0,36.6,13.8,50.400000000000006,58.1,13.899999999999999,72.00000000000001
1980,Cleveland Indians,640,14819,9919.0,5037750.0,13.4,1.4,14.8,15.2,2.2,17.400000000000002
1980,Detroit Tigers,464,11400,7937.0,4035800.0,10.200000000000001,-0.6000000000000001,9.600000000000001,14.3,-0.6000000000000001,13.700000000000001
1980,Houston Astros,268,6760,1984.0,1001835.0,0.0,1.1,1.1,0.0,1.1,1.1
1980,Kansas City Royals,224,5579,13889.0,7062451.0,7.200000000000001,1.7,8.9,20.299999999999997,1.6,21.9
1980,Los Angeles Angels,305,7690,3966.0,2012249.0,2.2,9.2,11.399999999999999,3.0,11.6,14.6
1980,Los Angeles Dodgers,342,8377,3969.0,2013575.0,-0.5,-0.4,-0.9,-0.5,-0.4,-0.9
1980,Milwaukee Brewers,87,2242,3966.0,2017087.0,12.299999999999999,0.0,12.299999999999999,15.4,0.0,15.4
1980,Minnesota Twins,389,9366,15875.0,8067629.0,8.999999999999998,0.3,9.299999999999999,31.099999999999994,0.3,31.399999999999995
1980,New York Mets,391,9084,15872.0,8061228.0,26.6,8.4,35.0,38.7,8.4,47.1
1980,New York Yankees,640,15318,3967.0,2004048.0,0.0,0.4,0.4,0.0,0.4,0.4
1980,Oakland Athletics,73,1739,1980.0,1001199.0,-0.2,2.8,2.6,-0.2,2.8,2.6
1980,Philadelphia Phillies,302,7446,7934.0,4014714.0,0.6000000000000001,0.1,0.7000000000000001,23.6,0.1,23.7
1980,Pittsburgh Pirates,381,9241,5954.0,3022382.0,1.3,5.1,6.4,4.7,4.9,9.6
1980,San Diego Padres,528,12603,5948.0,3011567.0,0.5,-0.1,0.4,0.5,-0.1,0.4
1980,San Francisco Giants,492,11358,7935.0,4023094.0,-0.3,-0.4,-0.7000000000000001,-0.3,-0.4,-0.7000000000000001
1980,Seattle Mariners,143,3427,11900.0,6057684.0,0.5000000000000001,14.4,14.9,-2.9000000000000004,19.5,16.599999999999998
1980,St. Louis Cardinals,395,9631,3967.0,2006105.0,-1.0,2.6,1.6,-1.0,2.6,1.6
1980,Texas Rangers,405,9955,5949.0,3032545.0,0.2,13.3,13.5,-1.6,18.0,16.4
1980,Toronto Blue Jays,193,4588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1980,Washington Nationals,350,8800,11893.0,6029624.0,0.30000000000000004,6.0,6.300000000000001,-0.8999999999999999,11.8,10.899999999999999
1981,Atlanta Braves,459,11176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,Baltimore Orioles,284,7291,3975.0,2011829.0,-0.9,0.1,-0.8,-0.9,0.1,-0.8
1981,Boston Red Sox,139,3495,5957.0,3022994.0,1.2999999999999998,0.9,2.1999999999999997,0.30000000000000004,0.9,1.2
1981,Chicago Cubs,314,7587,5956.0,3016087.0,17.200000000000003,-0.4,16.8,29.200000000000003,-0.4,28.800000000000004
1981,Chicago White Sox,452,10933,9928.0,5036418.0,2.9999999999999996,-0.2,2.7999999999999994,4.0,-0.2,3.8
1981,Cincinnati Reds,361,8998,3972.0,2018367.0,12.3,-0.1,12.200000000000001,40.7,-0.1,40.6
1981,Cleveland Indians,107,2630,3968.0,2018436.0,0.1,8.4,8.5,0.19999999999999998,8.8,9.0
1981,Detroit Tigers,337,8435,7939.0,4024438.0,-0.30000000000000004,3.6,3.3000000000000003,-0.30000000000000004,3.6,3.3000000000000003
1981,Houston Astros,362,9296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1981,Kansas City Royals,413,10367,9926.0,4021329.0,-0.40000000000000013,51.50000000000001,51.1,-0.40000000000000013,94.3,93.9
1981,Los Angeles Angels,386,9443,7941.0,4040780.0,27.700000000000003,0.0,27.700000000000003,55.699999999999996,0.0,55.699999999999996
1981,Los Angeles Dodgers,298,7619,11902.0,5025505.0,12.1,24.599999999999998,36.699999999999996,19.099999999999998,45.0,64.10000000000001
1981,Milwaukee Brewers,224,5693,3971.0,2016092.0,0.0,7.8,7.8,0.0,13.799999999999999,13.799999999999999
1981,Minnesota Twins,424,10452,7935.0,4043505.0,2.8,22.5,25.3,2.5,42.3,44.800000000000004
1981,New York Mets,521,12454,11912.0,6024321.0,23.4,0.0,23.4,41.4,0.0,41.4
1981,New York Yankees,610,15167,15888.0,7057938.0,35.1,13.4,48.49999999999999,66.10000000000001,37.6,103.70000000000002
1981,Oakland Athletics,344,8595,11910.0,6054125.0,19.599999999999998,4.1,23.7,42.7,3.7,46.4
1981,Philadelphia Phillies,322,8127,5959.0,3015920.0,-1.4000000000000001,7.3999999999999995,6.0,-1.4000000000000001,7.3999999999999995,6.0
1981,Pittsburgh Pirates,218,5424,3965.0,2027358.0,-0.7,2.5,1.8000000000000003,-0.7,2.4000000000000004,1.7000000000000002
1981,San Diego Padres,604,14638,9920.0,5032375.0,49.9,1.7,51.6,92.19999999999999,1.7,93.9
1981,San Francisco Giants,465,11160,5957.0,3027704.0,9.0,1.3,10.3,10.4,2.1,12.5
1981,Seattle Mariners,230,5445,11903.0,6044494.0,15.199999999999998,56.099999999999994,71.29999999999998,15.5,87.80000000000001,103.3
1981,St. Louis Cardinals,237,5789,9917.0,5031958.0,1.7000000000000002,12.0,13.7,1.5,14.1,15.600000000000001
1981,Texas Rangers,455,11150,7935.0,4014420.0,0.9,14.100000000000001,15.000000000000002,0.9,22.200000000000003,23.1
1981,Toronto Blue Jays,184,4406,5951.0,3018437.0,0.0,0.7999999999999998,0.7999999999999998,0.0,0.8999999999999999,0.8999999999999999
1981,Washington Nationals,513,12576,1983.0,1004384.0,0.1,0.0,0.1,0.1,0.0,0.1
1982,Atlanta Braves,387,9637,5955.0,3032300.0,-0.2,33.0,32.8,0.0,48.9,48.9
1982,Baltimore Orioles,282,7291,9927.0,5034736.0,1.9000000000000001,3.6,5.5,2.4999999999999996,6.8,9.3
1982,Boston Red Sox,131,3287,7942.0,4033941.0,21.8,3.2,25.0,27.9,3.2,31.099999999999998
1982,Chicago Cubs,256,6218,5966.0,2026432.0,5.0,0.2,5.2,7.1000000000000005,0.2,7.300000000000001
1982,Chicago White Sox,257,6478,5957.0,3033918.0,7.8,0.6,8.4,14.0,0.6,14.6
1982,Cincinnati Reds,301,7755,1984.0,1001566.0,-0.3,13.5,13.2,0.5,16.9,17.4
1982,Cleveland Indians,234,5828,3969.0,2014640.0,-0.2,0.5,0.3,-0.2,0.5,0.3
1982,Detroit Tigers,370,9367,11915.0,6043965.0,-1.6,2.1,0.5,-1.6,1.5,-0.10000000000000003
1982,Houston Astros,336,8488,7944.0,4019201.0,2.7,2.0,4.699999999999999,2.7,1.7,4.4
1982,Kansas City Royals,389,9690,5958.0,3031982.0,-0.1,32.7,32.6,-0.30000000000000004,55.5,55.2
1982,Los Angeles Angels,339,8416,7941.0,3024355.0,-0.7999999999999999,17.3,16.5,17.299999999999997,20.7,38.0
1982,Los Angeles Dodgers,316,8060,7939.0,4038049.0,3.6,8.5,12.1,2.9,8.5,11.399999999999999
1982,Milwaukee Brewers,249,6468,9932.0,5036620.0,-3.1,1.1,-2.0,-3.1,1.0,-2.1000000000000005
1982,Minnesota Twins,384,9401,9929.0,5027090.0,-1.3,5.7,4.4,-1.3,5.7,4.4
1982,New York Mets,220,5381,19867.0,10101192.0,8.7,52.7,61.40000000000001,11.4,69.4,80.8
1982,New York Yankees,886,20303,13909.0,7034795.0,9.7,7.8999999999999995,17.599999999999998,9.799999999999999,11.9,21.699999999999996
1982,Oakland Athletics,380,9857,11916.0,6044397.0,27.6,2.1,29.7,51.8,7.0,58.8
1982,Philadelphia Phillies,452,11229,7941.0,4035185.0,-1.9999999999999998,8.1,6.1,-2.7,11.5,8.8
1982,Pittsburgh Pirates,217,5326,3974.0,2012860.0,0.7,0.0,0.7,0.7,0.0,0.7
1982,San Diego Padres,399,9753,11915.0,6071918.0,1.0,14.200000000000001,15.200000000000001,1.2999999999999998,15.7,17.0
1982,San Francisco Giants,494,11482,3973.0,2013514.0,-0.2,-0.1,-0.30000000000000004,-0.2,-0.1,-0.30000000000000004
1982,Seattle Mariners,320,7861,5955.0,3025847.0,25.8,0.2,26.0,30.900000000000002,0.2,31.1
1982,St. Louis Cardinals,375,9577,5954.0,3026849.0,26.599999999999998,3.4,30.0,39.5,7.5,47.0
1982,Texas Rangers,437,10648,3974.0,1002907.0,10.9,11.7,22.6,15.6,42.5,58.1
1982,Toronto Blue Jays,225,5424,9934.0,3025457.0,5.4,31.900000000000002,37.300000000000004,3.8000000000000003,103.2,107.0
1982,Washington Nationals,327,8274,3969.0,2008248.0,0.39999999999999997,3.0,3.4000000000000004,3.1,6.2,9.3
1983,Atlanta Braves,523,12883,9936.0,4027698.0,19.299999999999997,1.2000000000000002,20.5,39.60000000000001,1.2000000000000002,40.800000000000004
1983,Baltimore Orioles,283,7305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,Boston Red Sox,124,3132,9938.0,4021246.0,-2.6,48.7,46.1,-2.7,138.7,136.00000000000003
1983,Chicago Cubs,202,4889,7956.0,4007491.0,4.6000000000000005,-1.0,3.5999999999999996,5.4,-1.0,4.3999999999999995
1983,Chicago White Sox,297,7511,7942.0,4028548.0,0.7,24.099999999999998,24.799999999999997,1.8,35.6,37.4
1983,Cincinnati Reds,367,8845,9938.0,4044136.0,28.4,9.9,38.3,28.3,12.1,40.4
1983,Cleveland Indians,203,5018,3972.0,2002407.0,-0.7000000000000001,0.0,-0.7000000000000001,1.1,0.0,1.1
1983,Detroit Tigers,309,7690,5958.0,3038558.0,-0.4,1.2999999999999998,0.9000000000000002,-0.4,6.5,6.1
1983,Houston Astros,428,10495,5960.0,3029935.0,-0.5,-0.6000000000000001,-1.1,-0.5,-0.6000000000000001,-1.1
1983,Kansas City Royals,413,10447,7949.0,4040088.0,16.199999999999996,1.8,17.999999999999996,24.099999999999998,2.3,26.4
1983,Los Angeles Angels,263,6768,5957.0,3011087.0,19.9,0.9000000000000001,20.8,36.1,1.1,37.2
1983,Los Angeles Dodgers,261,6582,3978.0,2016068.0,-0.7,-0.2,-0.8999999999999999,-0.7,-0.2,-0.8999999999999999
1983,Milwaukee Brewers,283,7274,11919.0,5024713.0,6.4,12.899999999999999,19.299999999999997,6.4,23.299999999999997,29.700000000000003
1983,Minnesota Twins,322,7800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1983,New York Mets,349,8333,17878.0,9074473.0,16.300000000000004,17.9,34.2,25.500000000000007,25.7,51.2
1983,New York Yankees,384,9312,3982.0,2012200.0,0.1,-1.5,-1.4,0.1,-1.9,-1.7999999999999998
1983,Oakland Athletics,426,10268,7951.0,4030800.0,12.799999999999999,3.9,16.7,28.2,3.9,32.1
1983,Philadelphia Phillies,377,9557,5966.0,3029766.0,4.1,-0.1,3.9999999999999996,4.1,-0.1,3.9999999999999996
1983,Pittsburgh Pirates,264,6403,3972.0,2016010.0,-0.5,15.799999999999999,15.299999999999999,0.4,29.400000000000002,29.8
1983,San Diego Padres,153,3766,3972.0,1006961.0,-0.1,0.0,-0.1,-0.1,1.9,1.8
1983,San Francisco Giants,429,10645,7945.0,3016890.0,13.3,18.6,31.9,18.1,50.8,68.9
1983,Seattle Mariners,358,8750,13904.0,7039284.0,-1.0,-2.3000000000000003,-3.3000000000000003,-1.0,-2.3000000000000003,-3.3000000000000003
1983,St. Louis Cardinals,300,7713,5961.0,3020232.0,6.5,0.1,6.6000000000000005,10.8,0.1,10.9
1983,Texas Rangers,874,19366,7939.0,4022304.0,19.2,3.9,23.1,19.3,3.9,23.2
1983,Toronto Blue Jays,162,3966,9944.0,5031617.0,4.5,0.0,4.5,10.0,0.0,10.0
1983,Washington Nationals,440,10866,5964.0,3029429.0,-0.2,9.399999999999999,9.2,-0.2,9.399999999999999,9.2
1984,Atlanta Braves,387,9697,5969.0,2016510.0,1.7,20.3,22.0,6.1,66.7,72.8
1984,Baltimore Orioles,138,3593,5973.0,3029448.0,1.0,0.0,1.0,1.0,0.0,1.0
1984,Boston Red Sox,150,3759,7950.0,4024691.0,13.5,-0.1,13.4,15.1,-0.1,15.0
1984,Chicago Cubs,351,8561,11927.0,4035185.0,1.4,34.099999999999994,35.5,2.0,166.60000000000002,168.6
1984,Chicago White Sox,546,13266,3979.0,2018984.0,-0.1,-1.1,-1.2,-0.1,-1.1,-1.2
1984,Cincinnati Reds,305,7496,3978.0,2016474.0,1.5,-0.1,1.4,0.8,-0.1,0.7000000000000001
